S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S13;S14;S15;S16;S17;S18;S19;S20
4.805776476282;4.805776476282;4.805776476282;4.805776476282;4.805776476282;3.995597848967254;7.512130962546328;7.512130962546328;7.512130962546328;7.512130962546328;7.512130962546328;7.512130962546328;7.512130962546328;3.995597848967254;3.995597848967254;3.995597848967254;3.995597848967254;3.995597848967254;7.512130962546328;13.359994293333235
12.259402169594965;11.83827040478198;5.568130517166592;5.568130517166592;5.568130517166592;4.08330257265227;6.895028765182609;6.895028765182609;6.895028765182609;6.895028765182609;6.895028765182609;6.895028765182609;6.895028765182609;10.129832214014066;11.314759975755997;4.08330257265227;4.08330257265227;4.08330257265227;6.895028765182609;6.572586388035031
6.802475957461343;6.802475957461343;6.802475957461343;6.802475957461343;6.802475957461343;4.859306484873751;5.826181054926809;5.826181054926809;5.826181054926809;5.826181054926809;5.826181054926809;5.826181054926809;5.826181054926809;4.859306484873751;10.084608698888246;4.859306484873751;4.859306484873751;4.859306484873751;5.826181054926809;13.3941234564928
6.532247483480587;6.532247483480587;6.532247483480587;6.532247483480587;6.532247483480587;2.0849072285739414;5.267091262569206;5.267091262569206;5.267091262569206;11.566845891754365;5.267091262569206;5.267091262569206;5.267091262569206;2.0849072285739414;2.0849072285739414;2.0849072285739414;2.0849072285739414;2.0849072285739414;5.267091262569206;5.504080495098085
7.459076672287491;7.459076672287491;7.459076672287491;7.459076672287491;7.459076672287491;2.2651979200784322;7.64165114228145;7.64165114228145;7.64165114228145;14.606512242438198;7.64165114228145;7.64165114228145;7.64165114228145;8.073604243077673;2.2651979200784322;2.2651979200784322;2.2651979200784322;2.2651979200784322;7.64165114228145;14.268738695897126
7.7581736240325405;7.7581736240325405;7.7581736240325405;7.7581736240325405;14.767522700025385;6.558605838623353;5.932730535876176;5.932730535876176;5.932730535876176;5.932730535876176;5.932730535876176;5.932730535876176;13.827693761952045;6.558605838623353;6.558605838623353;12.865837482468264;15.547258954507845;6.558605838623353;5.932730535876176;4.277939891430839
5.863363068029975;5.863363068029975;5.863363068029975;12.605115920425337;5.863363068029975;14.279096518896536;5.864678619608053;5.864678619608053;5.864678619608053;5.864678619608053;5.864678619608053;5.864678619608053;5.864678619608053;13.529968412917968;6.67337593997508;12.136263521964178;6.67337593997508;6.67337593997508;5.864678619608053;4.0174167072577305
14.04342076327788;4.873672869548731;4.873672869548731;4.873672869548731;4.873672869548731;5.699841435757021;5.534759333760565;5.534759333760565;5.534759333760565;5.534759333760565;5.534759333760565;5.534759333760565;5.534759333760565;5.699841435757021;5.699841435757021;5.699841435757021;12.719692657171763;5.699841435757021;5.534759333760565;4.968663343587461
6.05958736138593;6.05958736138593;6.05958736138593;6.05958736138593;6.05958736138593;5.281831150756806;6.5830596146949905;6.5830596146949905;6.5830596146949905;6.5830596146949905;6.5830596146949905;6.5830596146949905;6.5830596146949905;5.281831150756806;5.281831150756806;5.281831150756806;5.281831150756806;5.281831150756806;6.5830596146949905;5.7492429150734266
6.625316986910887;6.625316986910887;6.625316986910887;6.625316986910887;6.625316986910887;5.417819628198475;7.083509302016838;7.083509302016838;7.083509302016838;7.083509302016838;7.083509302016838;7.083509302016838;7.083509302016838;5.417819628198475;5.417819628198475;5.417819628198475;5.417819628198475;11.761831852174241;14.265461038262092;9.240321311890757
7.509789504932128;7.509789504932128;18.07219174503164;7.509789504932128;7.509789504932128;4.356691472515301;15.147221574844394;8.027865081966807;8.027865081966807;8.027865081966807;8.027865081966807;8.027865081966807;8.027865081966807;4.356691472515301;4.356691472515301;4.356691472515301;4.356691472515301;4.356691472515301;8.027865081966807;4.869635693362824
6.403999814035218;6.403999814035218;6.403999814035218;6.403999814035218;6.403999814035218;4.001805654531769;8.403723197567015;8.403723197567015;8.403723197567015;8.403723197567015;8.403723197567015;8.403723197567015;8.403723197567015;4.001805654531769;12.124100590239827;4.001805654531769;4.001805654531769;4.001805654531769;8.403723197567015;5.416451832655545
9.413908385323179;9.413908385323179;9.413908385323179;9.413908385323179;9.413908385323179;5.757252531716846;5.242277918949653;5.242277918949653;5.242277918949653;5.242277918949653;5.242277918949653;5.242277918949653;13.698161199144838;5.757252531716846;5.757252531716846;5.757252531716846;5.757252531716846;5.757252531716846;5.242277918949653;4.464557215855921
6.458271572909213;6.458271572909213;6.458271572909213;6.458271572909213;6.458271572909213;5.920432691507895;6.7977302737825545;6.7977302737825545;6.7977302737825545;6.7977302737825545;6.7977302737825545;6.7977302737825545;6.7977302737825545;5.920432691507895;12.610002990056348;5.920432691507895;5.920432691507895;5.920432691507895;6.7977302737825545;5.895060488837879
8.845856789288153;8.845856789288153;8.845856789288153;8.845856789288153;8.845856789288153;5.704122536332876;7.281096622005752;7.281096622005752;7.281096622005752;7.281096622005752;7.281096622005752;7.281096622005752;7.281096622005752;5.704122536332876;12.152786102615677;5.704122536332876;5.704122536332876;5.704122536332876;7.281096622005752;6.05432376878572
5.64651922467441;5.64651922467441;5.64651922467441;12.771481062418268;5.64651922467441;4.378482500171985;7.310440375337616;7.310440375337616;7.310440375337616;7.310440375337616;7.310440375337616;7.310440375337616;16.16237198461468;4.378482500171985;4.378482500171985;4.378482500171985;4.378482500171985;4.378482500171985;7.310440375337616;5.018462541416158
5.867659928937428;5.867659928937428;5.867659928937428;5.867659928937428;5.867659928937428;14.335255373493087;8.769885160969846;8.769885160969846;8.769885160969846;8.769885160969846;8.769885160969846;8.769885160969846;8.769885160969846;4.702369473686667;4.702369473686667;4.702369473686667;4.702369473686667;4.702369473686667;8.769885160969846;5.545444336668579
8.94690327826991;8.94690327826991;8.94690327826991;8.94690327826991;8.94690327826991;1.579827411475108;9.425565132659415;9.425565132659415;15.442651419586142;9.425565132659415;17.846503802320246;9.425565132659415;9.425565132659415;1.579827411475108;1.579827411475108;8.998610024196255;1.579827411475108;1.579827411475108;9.425565132659415;2.998024852466183
5.715797405844479;5.715797405844479;5.715797405844479;12.25057306962979;5.715797405844479;3.7550329427293323;14.71797926041572;8.087368390414095;8.087368390414095;8.087368390414095;8.087368390414095;8.087368390414095;8.087368390414095;3.7550329427293323;3.7550329427293323;3.7550329427293323;3.7550329427293323;3.7550329427293323;8.087368390414095;10.820678125059327
5.460937973452277;5.460937973452277;5.460937973452277;5.460937973452277;5.460937973452277;4.486048173420815;6.2230141044479135;6.2230141044479135;13.541571356746722;6.2230141044479135;6.2230141044479135;6.2230141044479135;6.2230141044479135;4.486048173420815;4.486048173420815;4.486048173420815;4.486048173420815;4.486048173420815;6.2230141044479135;2.5086781788820183
8.437073883619192;8.437073883619192;8.437073883619192;8.437073883619192;8.437073883619192;5.8308153314380124;5.640696745816629;5.640696745816629;5.640696745816629;5.640696745816629;5.640696745816629;5.640696745816629;5.640696745816629;5.8308153314380124;5.8308153314380124;5.8308153314380124;5.8308153314380124;5.8308153314380124;5.640696745816629;2.556958469088578
14.143918281131947;6.781247922897061;6.781247922897061;6.781247922897061;6.781247922897061;6.562757544612692;6.495048662520946;6.495048662520946;6.495048662520946;6.495048662520946;6.495048662520946;6.495048662520946;6.495048662520946;6.562757544612692;6.562757544612692;14.9556307875538;6.562757544612692;6.562757544612692;6.495048662520946;9.65145259385456
4.842384661275042;4.842384661275042;11.25126521064866;4.842384661275042;4.842384661275042;7.280673823266673;7.760701527513044;7.760701527513044;7.760701527513044;7.760701527513044;7.760701527513044;7.760701527513044;7.760701527513044;7.280673823266673;7.280673823266673;7.280673823266673;13.42149152071124;7.280673823266673;7.760701527513044;4.839744625741455
5.2709474451062395;5.2709474451062395;5.2709474451062395;5.2709474451062395;5.2709474451062395;4.916028055953883;6.774356299051657;6.774356299051657;6.774356299051657;6.774356299051657;6.774356299051657;12.700629416622053;6.774356299051657;4.916028055953883;4.916028055953883;4.916028055953883;4.916028055953883;4.916028055953883;6.774356299051657;4.230212289442318
6.9015597270318505;6.9015597270318505;6.9015597270318505;6.9015597270318505;6.9015597270318505;4.532732015402509;5.36715481081871;5.36715481081871;5.36715481081871;5.36715481081871;5.36715481081871;5.36715481081871;12.27665481364459;4.532732015402509;4.532732015402509;4.532732015402509;4.532732015402509;4.532732015402509;5.36715481081871;4.214328243852414
6.014788912191004;6.014788912191004;6.014788912191004;6.014788912191004;12.506666261181127;4.050273697232068;15.07066593961842;12.381092731489044;4.972291964961083;4.972291964961083;4.972291964961083;4.972291964961083;4.972291964961083;4.050273697232068;4.050273697232068;4.050273697232068;4.050273697232068;4.050273697232068;4.972291964961083;5.050925230680142
6.05150297275133;6.05150297275133;6.05150297275133;13.792408950473202;6.05150297275133;4.321381663774719;7.4385776228961085;7.4385776228961085;7.4385776228961085;13.600361515315228;7.4385776228961085;14.345520065614688;7.4385776228961085;4.321381663774719;4.321381663774719;4.321381663774719;4.321381663774719;4.321381663774719;7.4385776228961085;5.928726133276276
5.882391181669729;5.882391181669729;11.775116356532216;5.882391181669729;5.882391181669729;3.0005059141974613;6.83174544121173;6.83174544121173;6.83174544121173;6.83174544121173;6.83174544121173;6.83174544121173;6.83174544121173;3.0005059141974613;3.0005059141974613;9.454640094467536;3.0005059141974613;3.0005059141974613;6.83174544121173;5.858448313844806
6.4320427955340564;6.4320427955340564;16.087928835326853;6.4320427955340564;6.4320427955340564;8.7052803279289;7.292552215020438;7.292552215020438;7.292552215020438;7.292552215020438;7.292552215020438;7.292552215020438;7.292552215020438;9.830854103263988;2.7640790921398137;9.071310735984724;2.7640790921398137;2.7640790921398137;7.292552215020438;4.366716783893377
